name;zipcode;total_employment;total_senior_employment
Mozé-sur-Louet;49222;739,8375678;31,09804186
Mûrs-Erigné;49223;1543,515571;76,65579713
Neuillé;49224;149,0134894;4,11005291
Neuvy-en-Mauges;49225;165,5411094;0
Noëllet;49226;75,82976298;0
Notre-Dame-d'Allençon;49227;177,2813068;4,133330935
Noyant;49228;856,9211698;20,99738055
Noyant-la-Gravoyère;49229;578,447121;13,88551917
Noyant-la-Plaine;49230;46,51643375;3,940298507
Nuaillé;49231;414,6099897;31,14492649
Nueil-sur-Layon;49232;314,1691774;3,949910302
Nyoiseau;49233;313,9338999;8,09302621
Parçay-les-Pins;49234;224,1225038;4,012005731
Parnay;49235;115,5121077;8,000580999
Passavant-sur-Layon;49236;23,71357396;0
La Pellerine;49237;46,99769326;11,15962842
Pellouailles-les-Vignes;49238;462,2537488;26,56892163
Le Pin-en-Mauges;49239;622,0392722;19,80330553
La Plaine;49240;116,9457756;3,828960155
Le Plessis-Grammoire;49241;410,7277383;39,74461323
Le Plessis-Macé;49242;273,1567451;15,35489261
La Poitevinière;49243;302,0865773;8,261592657
La Pommeraye;49244;2021,618109;83,04512204
Les Ponts-de-Cé;49246;4448,823487;329,7356229
La Possonnière;49247;387,0028212;31,33916698
Pouancé;49248;1542,260956;49,45382048
La Pouëze;49249;396,4581999;14,82863324
La Prévière;49250;51,51134635;3,952755906
Pruillé;49251;251,6291082;3,885618167
Le Puiset-Doré;49252;341,0804101;23,05154323
Le Puy-Notre-Dame;49253;330,794906;15,05566658
Querré;49254;47,94707328;0
Rablay-sur-Layon;49256;91,97542995;0
Les Rairies;49257;201,1056675;10,70919578
La Renaudière;49258;163,3817201;4,043290043
Rochefort-sur-Loire;49259;518,4223685;28,12124768
La Romagne;49260;575,2810339;21,8686278
Les Rosiers-sur-Loire;49261;495,9817953;8,985900417
Rou-Marson;49262;71,96445162;0
Roussay;49263;635,6446796;50,16548692
Saint-André-de-la-Marche;49264;1004,307267;54,08125493
Saint-Aubin-de-Luigné;49265;243,4161683;3,922392886
Saint-Augustin-des-Bois;49266;184,6047309;7,740858267
Saint-Barthélemy-d'Anjou;49267;8692,348835;635,1174498
Sainte-Christine;49268;136,7041852;3,901599016
Saint-Christophe-du-Bois;49269;606,5456493;14,71429143
Saint-Christophe-la-Couperie;49270;137,4833645;4
Saint-Clément-de-la-Place;49271;293,6172726;11,55979859
Saint-Clément-des-Levées;49272;152,0910604;11,14817816
Saint-Crespin-sur-Moine;49273;375,0070814;14,02817015
Saint-Cyr-en-Bourg;49274;301,239871;22,92430066
Saint-Florent-le-Vieil;49276;1328,693998;73,59453016
Sainte-Gemmes-d'Andigné;49277;344,6441304;19,26367788
Sainte-Gemmes-sur-Loire;49278;2972,382324;106,7935097
Saint-Georges-des-Sept-Voies;49279;117,9466655;8
Saint-Georges-du-Bois;49280;52,37007165;0
Saint-Georges-des-Gardes;49281;654,5835427;17,31799701
Saint-Georges-sur-Layon;49282;123,9056626;0
Saint-Georges-sur-Loire;49283;1439,719382;54,67034204
Saint-Germain-des-Prés;49284;272,7288984;7,922635845
Saint-Germain-sur-Moine;49285;845,7877278;29,76238027
Saint-Jean-de-la-Croix;49288;23,27441318;8,187744459
Saint-Jean-de-Linières;49289;875,0585765;37,51673829
Saint-Jean-des-Mauvrets;49290;321,2118309;27,93146773
Saint-Just-sur-Dive;49291;28,24026323;0
Saint-Lambert-du-Lattay;49292;472,3966816;24,13061464
Saint-Lambert-la-Potherie;49294;471,833146;18,13974472
Saint-Laurent-de-la-Plaine;49295;937,6922816;46,99723444
Saint-Laurent-des-Autels;49296;530,4371206;6,952186828
Saint-Laurent-du-Mottay;49297;249,3759991;15,94516088
Saint-Léger-des-Bois;49298;218,9684269;3,978284473
Saint-Léger-sous-Cholet;49299;905,6945267;41,38918114
Saint-Lézin;49300;106,5280825;7,937823834
Saint-Macaire-en-Mauges;49301;2599,782751;158,2439861
Saint-Macaire-du-Bois;49302;59,10030645;0
Saint-Martin-de-la-Place;49304;187,0535394;0
Saint-Martin-du-Bois;49305;206,6877667;4,05155509
Saint-Martin-du-Fouilloux;49306;392,9967222;24,22277209
Saint-Mathurin-sur-Loire;49307;787,5562956;38,69900444
Saint-Melaine-sur-Aubance;49308;344,1536319;20,05190601
Saint-Michel-et-Chanveaux;49309;64,76326666;4
Saint-Paul-du-Bois;49310;94,26027208;4,013071895
Saint-Philbert-du-Peuple;49311;252,1544362;4
Saint-Philbert-en-Mauges;49312;61,27491393;3,947780679
Saint-Pierre-Montlimart;49313;2913,940306;235,3828478
Saint-Quentin-en-Mauges;49314;156,7241808;3,943342776
Saint-Quentin-lès-Beaurepaire;49315;28,43050006;0
Saint-Rémy-en-Mauges;49316;367,0824473;12,02308868
Saint-Rémy-la-Varenne;49317;124,1741847;0
Saint-Saturnin-sur-Loire;49318;113,9027999;3,987832161
Saint-Sauveur-de-Flée;49319;54,56882684;0
Saint-Sauveur-de-Landemont;49320;85,06806526;15,29126363
Saint-Sigismond;49321;20,14937895;0
Saint-Sulpice;49322;7,978321794;0
Saint-Sylvain-d'Anjou;49323;3749,231274;220,134317
La Salle-et-Chapelle-Aubry;49324;176,3355898;8
La Salle-de-Vihiers;49325;278,4568661;0,985245581
Sarrigné;49326;70,77376278;0
Saulgé-l'Hôpital;49327;94,15023043;11,74956522
Saumur;49328;15079,75018;775,0881857
Savennières;49329;229,1977875;8,125926386
Sceaux-d'Anjou;49330;112,2442601;0
Segré;49331;5602,972551;242,1589604
La Séguinière;49332;2279,828541;154,506797
Seiches-sur-le-Loir;49333;1511,614179;71,70174689
Sermaise;49334;50,77279045;8,213333333
S_urdres;49335;52,64070238;0
Somloire;49336;309,6083134;11,0724164
Soucelles;49337;356,3796563;19,29122319
Soulaines-sur-Aubance;49338;103,3587106;8
Soulaire-et-Bourg;49339;108,2917858;4,037011911
Souzay-Champigny;49341;131,1191974;0
Tancoigné;49342;32,75739645;0
La Tessoualle;49343;700,8165681;16,26767654
Thorigné-d'Anjou;49344;212,9533302;4,080940633
Thouarcé;49345;942,470961;31,88180996
Le Thoureil;49346;63,91340766;4
Tiercé;49347;1307,864807;93,30572826
Tigné;49348;208,2799555;4,005261017
Tillières;49349;345,3854623;12,10498383
Torfou;49350;659,7317982;14,83321052
La Tourlandry;49351;402,6621703;7,072347976
Toutlemonde;49352;201,7982292;7,898379963
Trélazé;49353;5147,42744;318,9704436
Le Tremblay;49354;92,77603212;4
Trémentines;49355;682,3601505;25,96433767
Trémont;49356;154,3616674;0
Turquant;49358;128,8882045;3,904109589
Les Ulmes;49359;107,1200568;19,79299888
La Varenne;49360;300,9363443;19,88856747
Varennes-sur-Loire;49361;304,0990693;18,58232434
Varrains;49362;193,8394711;9,264203929
Vauchrétien;49363;273,2784485;21,14586995
Vaudelnay;49364;221,3648111;4,036547397
Les Verchers-sur-Layon;49365;279,0069559;3,986167147
Vergonnes;49366;48,2489667;8,050632911
Vern-d'Anjou;49367;547,6489501;41,41485847
Vernantes;49368;729,1886299;16,11585718
Vernoil-le-Fourrier;49369;323,4021945;8,026689699
Verrie;49370;57,01598316;0
Vezins;49371;324,7758181;16,12096515
Vihiers;49373;1998,647746;40,14175603
Villebernier;49374;154,4797803;4,037982888
Villedieu-la-Blouère;49375;721,1781651;51,14782072
Villemoisan;49376;88,10656068;0
Villevêque;49377;737,9187704;16,86045958
Vivy;49378;706,6045601;26,64753721
Yzernay;49381;516,5051942;20,96186304
Acqueville;50001;70,19575429;3,957831325
Agneaux;50002;2516,041645;143,623602
Agon-Coutainville;50003;951,7111632;55,91989575
Airel;50004;72,83912185;0
Amfreville;50005;40,41666667;0
Amigny;50006;12,91907613;0
Ancteville;50007;21,37600579;0
Anctoville-sur-Boscq;50008;28,57474525;3,935742972
Angey;50009;53,45051177;0
Angoville-au-Plain;50010;4,078431373;0
Angoville-sur-Ay;50012;24,88083183;0
Anneville-en-Saire;50013;128,0480436;3,979434447
Anneville-sur-Mer;50014;16,14300958;4
Annoville;50015;147,7011708;3,729903537
Appeville;50016;45,247932;0
Argouges;50018;60,95744818;0
Aucey-la-Plaine;50019;52,25163201;4,054054054
Auderville;50020;77,14568411;0
Audouville-la-Hubert;50021;3,939075011;0
Aumeville-Lestre;50022;12,11227365;0
Auvers;50023;79,99842288;0
Auxais;50024;44,51838053;0
Avranches;50025;6922,77687;279,4991271
Azeville;50026;12,1443089;0
Bacilly;50027;167,2313653;8,193939394
La Baleine;50028;16,0033595;4,003359502
Barenton;50029;480,8549513;11,36062149
Barfleur;50030;254,7514298;14,80270935
Barneville-Carteret;50031;943,7766886;35,24337898
La Barre-de-Semilly;50032;90,68663352;4
Baubigny;50033;24;4
Baudre;50034;50,44765892;0
Baudreville;50035;11,41726694;0
Baupte;50036;417,9364824;28,62276521
La Bazoge;50037;23,90819441;0
Beauchamps;50038;79,47318313;0
Beaucoudray;50039;19,02749829;0
Beauficel;50040;16,71794872;4,179487179
Beaumont-Hague;50041;6392,41495;536,9594344
Beauvoir;50042;141,9564402;1,015577333
Bellefontaine;50043;68,15202644;0
Belval;50044;43,93368785;0
Benoîtville;50045;141,3706965;4,203152364
Bérigny;50046;43,78684807;0
Beslon;50048;73,4995737;0
Besneville;50049;76,16622788;4,077844311
Beuvrigny;50050;31,95402299;0
Beuzeville-au-Plain;50051;4;0
Beuzeville-la-Bastille;50052;8,021264719;0
Biéville;50054;38,25089591;7,815672934
Biniville;50055;0;0
Bion;50056;61,33679593;4,029925187
Biville;50057;83,06355995;0
Blainville-sur-Mer;50058;617,8826114;27,15662264
Blosville;50059;38,29541615;0
La Bloutière;50060;37,9797855;0
Boisroger;50061;33,46353273;0
Boisyvon;50062;8;0
Bolleville;50063;74,65853931;0
La Bonneville;50064;33,57600734;7,425641026
Jullouville;50066;350,1868995;26,8487692
Bourguenolles;50069;170,8614497;4,175548589
Boutteville;50070;12,09888201;0
Braffais;50071;8,126315789;0
Brainville;50072;34,94800644;0
Branville-Hague;50073;15,72805763;0
Brécey;50074;1355,601395;16,26446576
Brectouville;50075;20;0
Bréhal;50076;975,5453205;23,67591919
Bretteville;50077;75,81373942;0
Bretteville-sur-Ay;50078;116,233259;4,062337662
Breuville;50079;43,33344237;0
Brévands;50080;27,34327389;0
Bréville-sur-Mer;50081;233,9539682;15,02097539
Bricquebec;50082;1130,367109;35,18669459
Bricquebosq;50083;157,089351;10,27058623
Bricqueville-la-Blouette;50084;55,5338808;3,943161634
Bricqueville-sur-Mer;50085;202,9046569;7,943161634
Brillevast;50086;24,08666667;0
Brix;50087;485,2797765;21,42356797
Brouains;50088;12,13557769;0
Brucheville;50089;36,7226155;4,083916084
Buais;50090;129,0614149;7,774647887
Cambernon;50092;78,99359248;4
Cametours;50093;70,56816574;0
Camprond;50094;66,2200111;0
Canisy;50095;441,4011677;10,80699149
Canteloup;50096;11,34545455;0
Canville-la-Rocque;50097;8,123076923;8,123076923
Carantilly;50098;98,23410545;4,003359502
Carentan;50099;3877,310619;162,2622537
Carnet;50100;63,95617034;0
Carneville;50101;23,89829293;0
Carolles;50102;100,6979037;0
Carquebut;50103;75,1600207;0
Catteville;50105;37,24537;0
Cavigny;50106;105,0982243;0
Catz;50107;88,22261348;0
Céaux;50108;60,85178453;0
Cérences;50109;904,8363277;34,66301615
Cerisy-la-Forêt;50110;302,978396;4,176976765
Cerisy-la-Salle;50111;285,4237673;11,97285124
La Chaise-Baudouin;50112;105,4240107;0
Les Chambres;50114;35,44942196;0
Champcervon;50115;19,72477064;0
Champcey;50116;32,24455388;0
Champeaux;50117;48,02329386;7,887955182
Champrepus;50118;88,13421773;4,092409241
Les Champs-de-Losque;50119;24,60491984;4,129032258
Chanteloup;50120;20,03952831;0
La Chapelle-Cécelin;50121;27,5043581;0
La Chapelle-en-Juger;50123;52,21255571;4,006125574
La Chapelle-Urée;50124;59,54620988;0
Chasseguey;50125;11,92679326;3,948051948
Chavoy;50126;16,40807972;0
Chef-du-Pont;50127;397,4623393;15,9990839
Le Chefresne;50128;61,24192656;0
Cherbourg-Octeville;50129;23896,8842;1305,553574
Chérencé-le-Héron;50130;48,85986125;3,958333333
Chérencé-le-Roussel;50131;31,65137349;0
Les Chéris;50132;28,80446158;0
Chèvreville;50133;48,2605195;0
Chevry;50134;10,52472916;0
Clitourps;50135;23,20374088;0
Coigny;50136;20,73293528;4,377777778
La Colombe;50137;151,0265991;0
Colomby;50138;79,80101102;0
Condé-sur-Vire;50139;1806,423062;158,0281233
Contrières;50140;36,66490765;0
Cosqueville;50142;48,33958807;0
Coudeville-sur-Mer;50143;319,5725365;21,93710346
Coulouvray-Boisbenâtre;50144;87,32688505;0
Courcy;50145;118,6478118;0
Courtils;50146;33,42479199;0
Coutances;50147;9136,744018;497,0699714
Couvains;50148;101,4275579;0
Couville;50149;132,6419757;3,883495146
Crasville;50150;48,20029447;0
Créances;50151;893,4937548;22,90923466
Les Cresnays;50152;52,77978694;0
Cretteville;50153;15,94303616;0
La Croix-Avranchin;50154;76,08498507;0
Crollon;50155;12,28292212;0
Crosville-sur-Douve;50156;8;0
Cuves;50158;72,37975824;0
Dangy;50159;96,56948299;3,963958498
Denneville;50160;86,22104113;3,903780069
Le Dézert;50161;149,965355;0
Digosville;50162;82,66319377;0
Digulleville;50163;546,0680605;41,60482585
Domjean;50164;411,1484093;35,76016044
Donville-les-Bains;50165;575,3223242;55,9972438
Doville;50166;64,86267626;0
Dragey-Ronthon;50167;112,0345987;0
Ducey;50168;1386,199702;30,96509637
Écausseville;50169;36,07251591;0
Écoquenéauville;50170;10,7409312;0
Éculleville;50171;0;0
Émondeville;50172;32,34672457;0
Équeurdreville-Hainneville;50173;3682,228658;372,1937429
Équilly;50174;22,172169;0
Éroudeville;50175;27,7707791;0
L'Étang-Bertrand;50176;45,86016325;0
Étienville;50177;71,75715028;0
Fermanville;50178;86,26295471;8
Ferrières;50179;4,079602257;0
Fervaches;50180;90,78265222;2,484946789
Feugères;50181;59,92938448;0
La Feuillie;50182;52,55490421;0
Fierville-les-Mines;50183;20,38585209;0
Flamanville;50184;3690,678984;251,429011
Fleury;50185;168,1079387;0
Flottemanville;50186;20,66928446;0
Flottemanville-Hague;50187;63,58507155;0
Folligny;50188;129,4779153;0
Fontenay;50189;84,23617468;0
Fontenay-sur-Mer;50190;31,70186335;0
Foucarville;50191;3,84399047;0
Fourneaux;50192;12,48995224;0
Le Fresne-Poret;50193;50,06698565;0
Fresville;50194;52,59299191;0
Gathemo;50195;53,40320868;8,201438849
Gatteville-le-Phare;50196;136,1194329;8,30315251
Gavray;50197;551,0217641;11,93406974
Geffosses;50198;62,85155818;8
Genêts;50199;86,02470658;3,990407674
Ger;50200;133,2919242;7,827972644
Giéville;50202;110,6664668;0
La Glacerie;50203;2600,839225;98,88897441
Glatigny;50204;71,97289032;3,864864865
La Godefroy;50205;15,2388011;3,740890688
La Gohannière;50206;11,904;0
Golleville;50207;4;0
Gonfreville;50208;28,42666667;0
Gonneville;50209;123,984803;3,955257271
Gorges;50210;65,03746398;0
Gouberville;50211;15,9124115;0
Gourbesville;50212;24;0
Gourfaleur;50213;89,04471278;4,383536715
Gouvets;50214;63,70923324;0
Gouville-sur-Mer;50215;530,598954;28,06916427
Graignes-Mesnil-Angot;50216;199,5611028;16,25437129
Le Grand-Celland;50217;113,8000777;3,725490196
Granville;50218;8498,501965;371,1161261
Gratot;50219;140,8542682;0
Gréville-Hague;50220;84,13265215;0
Grimesnil;50221;8;0
Grosville;50222;105,6412872;0
Guéhébert;50223;19,61082166;0
Guilberville;50224;331,7837769;12,48988046
Le Guislain;50225;19,94970151;0
Le Ham;50227;143,862736;7,965317919
Hambye;50228;207,8887046;4,003359502
Hamelin;50229;22,93660568;8,083166002
Hardinvast;50230;42,7853725;0
Hauteville-sur-Mer;50231;113,0845906;0
Hauteville-la-Guichard;50232;80,42704517;4,139130435
Hautteville-Bocage;50233;33,475781;0
La Haye-Bellefond;50234;15,47712602;0
La Haye-d'Ectot;50235;32,40167364;4,066945607
La Haye-du-Puits;50236;1198,871041;27,46511185
La Haye-Pesnel;50237;625,9495077;16,01182269
Héauville;50238;57,25960763;1,004297432
Hébécrevon;50239;170,6378089;12,0142314
Helleville;50240;49,22838788;0
Hémevez;50241;12;0
Herqueville;50242;126,4617781;18,67380019
Heugueville-sur-Sienne;50243;80,79400211;8,104672897
Hérenguerville;50244;15,28;0
Heussé;50245;20;0
Hiesville;50246;18,87910814;0
Hocquigny;50247;24,5681599;4,108695652
Le Hommet-d'Arthenay;50248;159,2431349;0
Houesville;50249;46,46052217;0
Houtteville;50250;17,14285714;0
Huberville;50251;19,71357241;0
Hudimesnil;50252;109,0613425;0
Huisnes-sur-Mer;50253;51,66699042;0
Husson;50254;66,90598291;7,863247863
Hyenville;50255;11,77570093;0
Isigny-le-Buat;50256;1254,69278;32,07545816
Jobourg;50257;272,4347015;4,079522863
Joganville;50258;20;0
Juilley;50259;606,1406124;8,501859444
Juvigny-le-Tertre;50260;362,010196;11,90501235
Lamberville;50261;44,81192675;0
La Lande-d'Airou;50262;35,0575741;3,905697446
Lapenty;50263;92,10977664;0
Laulne;50265;24;0
Lengronne;50266;55,76275086;8
Lessay;50267;1733,341865;110,8549168
Lestre;50268;72,79775686;0
Liesville-sur-Douve;50269;16,78431373;0
Lieusaint;50270;45,74699505;0
Lingeard;50271;7,80199778;0
Lingreville;50272;233,0450866;11,17083995
Lithaire;50273;100,2097638;4,017376681
Les Loges-Marchis;50274;191,0058289;3,990407674
Les Loges-sur-Brécey;50275;16,65753425;0
Lolif;50276;87,65125888;0
Longueville;50277;154,3997353;5,817077733
Le Loreur;50278;36,03459213;0
Le Lorey;50279;89,42883213;0
Lozon;50280;36,47167852;0
La Lucerne-d'Outremer;50281;106,9162434;7,962308598
Le Luot;50282;38,79887219;0
La Luzerne;50283;3,666666667;0
Macey;50284;24,01568627;4
Magneville;50285;61,28163923;0
La Mancellière-sur-Vire;50287;48,77018165;3,729903537
Marcey-les-Grèves;50288;415,199234;3,959689922
Marchésieux;50289;117,3342906;0
Marcilly;50290;36,03068936;0
Margueray;50291;4,02962963;0
Marigny;50292;826,2073148;50,9719023
Martigny;50293;49,82067433;0
Martinvast;50294;349,0842439;20,59504145
Maupertuis;50295;41,3787488;0
Maupertus-sur-Mer;50296;25,2677407;8,628820961
La Meauffe;50297;90,82333434;4,011152416
Méautis;50298;67,8118583;3,97490781
Le Mesnil;50299;67,23480388;7,857997722
Le Mesnil-Adelée;50300;40,08101534;0
Le Mesnil-Amand;50301;22,77272727;0
Le Mesnil-Amey;50302;8,146923983;0
Le Mesnil-Aubert;50304;36,17155023;0
Le Mesnil-au-Val;50305;53,30282418;0
Le Mesnilbus;50308;16,96029643;0
Le Mesnil-Eury;50310;0;0
Le Mesnil-Garnier;50311;27,57751667;0
Le Mesnil-Gilbert;50312;32,54558743;0
Le Mesnil-Herman;50313;12,0480001;0
Le Mesnillard;50315;48,17204301;4,014336918
Le Mesnil-Opac;50316;32,40802266;0
Le Mesnil-Ozenne;50317;16,0733945;0
Le Mesnil-Rainfray;50318;19,81090231;0
Le Mesnil-Raoult;50319;30,75065658;3,92039801
Le Mesnil-Rogues;50320;36,12540602;0
Le Mesnil-Rouxelin;50321;32,0779387;0
Le Mesnil-Tôve;50323;28,01266773;0
Le Mesnil-Véneron;50324;8,394263812;0
Le Mesnil-Vigot;50325;28,18117548;0
Le Mesnil-Villeman;50326;27,33617021;0
La Meurdraquière;50327;35,54140127;3,949044586
Millières;50328;52,98094754;0
Milly;50329;80,03953665;4,047115073
Mobecq;50330;12,13061224;0
Les Moitiers-d'Allonne;50332;96,98459295;0
Les Moitiers-en-Bauptois;50333;16,18950226;0
Montabot;50334;52,48118429;0
Montaigu-la-Brisette;50335;80,4129576;4,023715415
Montaigu-les-Bois;50336;20,00308438;0
Montanel;50337;47,74732417;0
Montbray;50338;56,04286914;0
Montchaton;50339;15,67358066;0
Montcuit;50340;20,41666667;0
Montebourg;50341;1043,50575;12,42205998
Montfarville;50342;195,474442;11,77181818
Montgardon;50343;98,56889261;3,890634996
Monthuchon;50345;65,82095348;4,065897858
Montjoie-Saint-Martin;50347;20;0
Montmartin-en-Graignes;50348;119,9472033;3,989596879
Montmartin-sur-Mer;50349;388,310631;0
Montpinchon;50350;99,83423907;4
Montrabot;50351;8,444444444;0
Montreuil-sur-Lozon;50352;25,79753645;0
Le Mont-Saint-Michel;50353;595,275551;18,37797642
Montsurvent;50354;60,42315469;0
Montviron;50355;56,65982463;3,942978603
Moon-sur-Elle;50356;93,11515429;0
Morigny;50357;21,72797873;3,133542602
Morsalines;50358;39,87510345;3,960784314
Mortain;50359;1341,737585;64,7177137
Morville;50360;56,69201673;4,04743083
La Mouche;50361;45,96319307;0
Moulines;50362;56,57118362;8,054016764
Moyon;50363;413,4389391;4,990157906
Muneville-le-Bingard;50364;88,2982073;0
Muneville-sur-Mer;50365;58,84381933;0
Nay;50368;20,85333333;0
Négreville;50369;97,57776463;0
Néhou;50370;83,93981471;0
Le Neufbourg;50371;88,77097675;0
Neufmesnil;50372;40,16393266;3,918604651
Neuville-au-Plain;50373;12,73469388;0
Neuville-en-Beaumont;50374;8;0
Néville-sur-Mer;50375;32,75527087;3,901742729
Nicorps;50376;59,42904215;0
Notre-Dame-de-Cenilly;50378;116,0748294;0
Notre-Dame-de-Livoye;50379;0;0
Notre-Dame-d'Elle;50380;3,384615385;0
Notre-Dame-du-Touchet;50381;133,4171654;4,044657097
Nouainville;50382;22,9022869;0
Octeville-l'Avenel;50384;36,17697677;0
Omonville-la-Petite;50385;14,43635738;3,80952381
Omonville-la-Rogue;50386;109,6142372;0
Orglandes;50387;90,36247488;0
Orval;50388;206,0785336;11,97645509
Ouville;50389;85,39413517;0
Ozeville;50390;51,97859194;4
Parigny;50391;483,3551267;4,047115073
Percy;50393;731,4843091;31,93721478
Périers;50394;1336,066765;48,051436
La Pernelle;50395;47,4692766;4,005049387
Les Perques;50396;23,03448276;0
Perriers-en-Beauficel;50397;41,26485248;0
Le Perron;50398;33,42857143;0
Le Petit-Celland;50399;27,37719164;3,725490196
Picauville;50400;835,1569935;15,91488956
Pierreville;50401;92,50626413;0
Les Pieux;50402;1556,029705;92,53008409
Pirou;50403;291,3379008;0
Placy-Montaigu;50404;16,14746544;0
Le Plessis-Lastelle;50405;36,55475454;0
Plomb;50406;86,37361894;3,975612
Poilley;50407;321,2892768;4,028212962
Pontaubault;50408;232,2550162;8,132716529
Pont-Hébert;50409;458,1853505;6,914042062
Pontorson;50410;1862,063574;52,80881573
Ponts;50411;267,2072379;7,972174647
Portbail;50412;654,3111903;24,09410022
Précey;50413;74,88920178;0
Précorbin;50414;104,4029393;0
Prétot-Sainte-Suzanne;50415;56,38492703;0
Querqueville;50416;2125,384065;93,53532367
Quettehou;50417;520,0192728;16,13344316
Quettetot;50418;76,60612127;4,08583691
